"","date","device","cost","rfi_revenue","clicks","conversions","impressions","month","year"
"2076",2013-03-02,"ANDROID_TABLET",884.4418586,"2265.12702",2063,185.24,964786,"Mar",2013
"2077",2013-03-29,"WII",2.100551614,"8.28361",4,0,3227,"Mar",2013
"2078",2013-04-01,"IPOD",37.14847419,"168.77383",94,2,68697,"Apr",2013
"2079",2013-07-01,"UNKNOWN",520.3880071,"1585.84917",600,766.826,653287,"Jul",2013
"2080",2013-07-22,"ANDROID_MOBILE",9993.331435,"30408.78315",27608,3331.335,12137672,"Jul",2013
"2081",2013-07-23,"COMPUTER",279237.282,"644684.7784",158873,861304.005,306284617,"Jul",2013
"2082",2013-07-29,"ANDROID_TABLET",749.8340095,"2308.451774",2250,507.89,960119,"Jul",2013
"2083",2013-07-30,"BLACKBERRY",125.5602438,"479.1882837",228,12,229979,"Jul",2013
"2084",2013-08-06,"ANDROID_MOBILE",15592.09571,"41749.07062",34596,7568.53,17894644,"Aug",2013
"2085",2013-08-07,"COMPUTER",271908.5292,"639152.7207",204272,872917.734,296158408,"Aug",2013
"2086",2013-08-14,"BLACKBERRY",121.898998,"519.9384813",244,16.2,247465,"Aug",2013
"2087",2013-08-28,"IPOD",511.470763,"2225.48988",2009,25.01,1195492,"Aug",2013
"2088",2013-09-01,"IPHONE",5112.493531,"22138.28039",18034,638.445,9314188,"Sep",2013
"2089",2013-09-30,"PSP",0.381806487,"2.78903",0,0,1271,"Sep",2013
"2090",2013-11-29,"BLACKBERRY_TABLET",691.6106312,"816.5646816",1876,36,324081,"Nov",2013
"2091",2013-12-20,"COMPUTER",426314.8021,"866561.3363",132044,854648.435,433365478,"Dec",2013
"2092",2013-12-26,"ANDROID_TABLET",12097.39976,"23014.14028",24288,12534.863,10197891,"Dec",2013
"2093",2013-01-11,"IPAD",1039.677332,"9174.62587",3431,593.91,3873420,"Jan",2013
"2094",2013-01-22,"PSP",0.119844136,"1.01822",0,0,374,"Jan",2013
"2095",2013-02-02,"NULL",1.797636058,"4.51078",39,0,1735,"Feb",2013
"2096",2013-02-06,"PSP",0.106360351,"0.85211",0,0,351,"Feb",2013
"2097",2013-02-10,"MOBILE",39.37997577,"177.80427",54,1,74453,"Feb",2013
"2098",2013-04-13,"GOOGLE_TV",42.1954588,"142.87889",41,289.4048,53253,"Apr",2013
"2099",2013-04-13,"PALM",3.398914488,"7.61777",3,0,2399,"Apr",2013
"2100",2013-05-18,"WINDOWS_MOBILE",311.8191942,"662.18784",363,43.5,251035,"May",2013
"2101",2013-05-22,"WII",0.68905023,"4.20058",0,0,1761,"May",2013
"2102",2013-06-06,"WII",0.906427639,"5.98889",1,0,2274,"Jun",2013
"2103",2013-06-23,"KINDLE",0.145078506,"0.43538",0,0,145,"Jun",2013
"2104",2013-06-29,"NULL",3.553624237,"2.64237",6,1,4201,"Jun",2013
"2105",2013-07-07,"KINDLE",0.162391013,"0.57064",0,0,200,"Jul",2013
"2106",2013-08-25,"BLACKBERRY_TABLET",1024.242449,"1164.789539",4209,368.72,481840,"Aug",2013
"2107",2013-09-09,"BLACKBERRY_TABLET",334.3001945,"395.6928339",1183,292,179431,"Sep",2013
"2108",2013-09-22,"ANDROID_TABLET",798.80713,"1527.213271",1214,80.27,674376,"Sep",2013
"2109",2013-10-15,"WINDOWS_MOBILE",340.5102157,"1135.877052",472,89.48,456501,"Oct",2013
"2110",2013-10-17,"IPHONE",2247.789337,"11218.83615",7439,125.245,4250399,"Oct",2013
"2111",2013-11-03,"WII",1.02474285,"6.080896425",1,0,3575,"Nov",2013
"2112",2013-11-19,"IPAD",8908.723109,"25942.70664",18267,5385.64,11725946,"Nov",2013
"2113",2013-11-20,"KINDLE",0.576381084,"1.99413",0,0,732,"Nov",2013
"2114",2013-11-26,"NULL",1183.864073,"7293.492698",1869,2,3425185,"Nov",2013
"2115",2013-12-04,"KINDLE",0.299415069,"1.74918",0,0,746,"Dec",2013
"2116",2013-12-18,"BLACKBERRY",592.2444454,"2371.96854",1144,89.21,962762,"Dec",2013
"2117",2013-12-18,"MOBILE",1008.631777,"1582.962602",1162,227.8,565471,"Dec",2013
"2118",2013-01-14,"ANDROID_TABLET",549.6356769,"1534.56959",854,71.72,530241,"Jan",2013
"2119",2013-02-13,"IPOD",32.57472843,"238.79176",126,1.05,91126,"Feb",2013
"2120",2013-05-13,"UNKNOWN",693.2188452,"1645.58427",1051,552.924,742047,"May",2013
"2121",2013-06-18,"ANDROID_MOBILE",15045.79592,"41448.60603",27440,4395.837,14628091,"Jun",2013
"2122",2013-06-19,"COMPUTER",296916.8161,"647401.2077",125717,338193.298,278118738,"Jun",2013
"2123",2013-06-26,"BLACKBERRY",170.9689613,"490.96643",176,4,229782,"Jun",2013
"2124",2013-07-11,"WINDOWS_MOBILE",237.0333212,"570.16391",248,107.35,213874,"Jul",2013
"2125",2013-07-13,"IPHONE",4725.777304,"17419.32233",11297,303.78,6744415,"Jul",2013
"2126",2013-07-31,"IPAD",13086.26209,"44440.84025",23761,4939.01,19625413,"Jul",2013
"2127",2013-08-15,"IPAD",18318.04098,"48189.24499",63275,4531.04,27734476,"Aug",2013
"2128",2013-08-22,"NULL",124.3691762,"293.3659718",545,0,146020,"Aug",2013
"2129",2013-08-26,"PSP",0.350921208,"1.753064",0,0,714,"Aug",2013
"2130",2013-08-30,"MOBILE",247.4777485,"754.0956794",1824,15,417023,"Aug",2013
"2131",2013-09-06,"NULL",47.45874803,"233.1521372",1013,85,92475,"Sep",2013
"2132",2013-09-14,"MOBILE",102.3773968,"661.1435722",1160,27.08,276251,"Sep",2013
"2133",2013-10-10,"UNKNOWN",972.9434896,"2354.917508",3556,4183.34,969369,"Oct",2013
"2134",2013-10-31,"ANDROID_MOBILE",19114.56213,"48928.17343",42049,8559.603,19273051,"Oct",2013
"2135",2013-11-15,"ANDROID_MOBILE",24343.1338,"65150.40238",44395,4218.136,24862980,"Nov",2013
"2136",2013-11-16,"COMPUTER",321739.5318,"851378.4211",173120,1552813.523,397301293,"Nov",2013
"2137",2013-12-10,"IPHONE",32335.9173,"98302.4739",44927,986.56,39102953,"Dec",2013
"2138",2013-01-06,"MOBILE",32.73456745,"128.11873",38,1.35,55589,"Jan",2013
"2139",2013-02-10,"BLACKBERRY_TABLET",571.1017761,"756.52276",2406,430.75,316760,"Feb",2013
"2140",2013-02-25,"GOOGLE_TV",21.58984562,"103.65578",22,6,40898,"Feb",2013
"2141",2013-02-25,"PALM",4.883925831,"9.35323",3,1,3343,"Feb",2013
"2142",2013-03-09,"GOOGLE_TV",23.70768027,"107.41093",19,42,41267,"Mar",2013
"2143",2013-03-09,"PALM",1.673354653,"4.09554",6,0,1498,"Mar",2013
"2144",2013-04-18,"WII",0.573080815,"2.60185",0,0,1111,"Apr",2013
"2145",2013-05-19,"KINDLE",0.11987365,"0.33426",0,0,145,"May",2013
"2146",2013-08-11,"ANDROID_MOBILE",12588.32917,"32772.89727",33377,4504.895,13197830,"Aug",2013
"2147",2013-08-12,"COMPUTER",261972.3691,"656021.4204",211087,888775.642,307669937,"Aug",2013
"2148",2013-08-18,"ANDROID_TABLET",774.5800789,"1822.865219",1472,234.93,820950,"Aug",2013
"2149",2013-09-03,"BLACKBERRY",103.2789704,"559.7682081",360,20,249727,"Sep",2013
"2150",2013-09-17,"IPOD",453.8411785,"2167.561276",2681,7.2,1157753,"Sep",2013
"2151",2013-10-16,"KINDLE",0.350991763,"1.47947",0,0,588,"Oct",2013
"2152",2013-12-18,"BLACKBERRY_TABLET",882.0337483,"1041.138292",1932,847.3,458538,"Dec",2013
"2153",2013-12-31,"ANDROID_TABLET",7908.021249,"15280.19997",15847,7009.8485,6757487,"Dec",2013
"2154",2013-01-09,"IPOD",24.9315952,"158.8535",127,2,64945,"Jan",2013
"2155",2013-02-11,"PSP",0.236941223,"1.74863",0,0,755,"Feb",2013
"2156",2013-03-25,"UNKNOWN",599.2741851,"1483.78864",712,345.122,629365,"Mar",2013
"2157",2013-04-09,"UNKNOWN",459.4594113,"1249.06837",545,389.4712,499068,"Apr",2013
"2158",2013-05-02,"GOOGLE_TV",30.76324599,"113.47547",33,46,46772,"May",2013
"2159",2013-05-02,"PALM",1.606213838,"4.57742",1,0,1521,"May",2013
"2160",2013-05-23,"WINDOWS_MOBILE",345.2404821,"744.05577",299,29.1,283008,"May",2013
"2161",2013-05-25,"IPHONE",3513.518483,"11878.23385",5950,234.234,4425898,"May",2013
"2162",2013-06-07,"WINDOWS_MOBILE",275.1875944,"607.99024",296,89,220083,"Jun",2013
"2163",2013-06-09,"IPHONE",3813.640945,"12727.07536",5697,263,4769368,"Jun",2013
"2164",2013-06-11,"WII",0.525227773,"4.10531",2,0,1618,"Jun",2013
"2165",2013-06-27,"IPAD",9459.395457,"32312.32692",20723,2506.146,14753719,"Jun",2013
"2166",2013-07-12,"KINDLE",0.180628389,"0.79672",0,0,283,"Jul",2013
"2167",2013-07-18,"NULL",2.327874337,"4.717262353",4,2,3091,"Jul",2013
"2168",2013-07-26,"MOBILE",123.6263533,"643.4606872",1146,83.53,247072,"Jul",2013
"2169",2013-08-30,"BLACKBERRY_TABLET",919.8619826,"869.1716768",2428,155.5,328790,"Aug",2013
"2170",2013-09-14,"BLACKBERRY_TABLET",653.7334754,"769.1341279",2103,88,284665,"Sep",2013
"2171",2013-09-29,"GOOGLE_TV",34.11295064,"128.0293654",29,64,54191,"Sep",2013
"2172",2013-09-29,"PALM",1.693990616,"5.6541",4,0,1966,"Sep",2013
"2173",2013-10-20,"WINDOWS_MOBILE",438.3706746,"1205.210486",531,107.17,482291,"Oct",2013
"2174",2013-10-22,"IPHONE",1272.890429,"5150.800347",4910,128.212,2160663,"Oct",2013
"2175",2013-11-04,"WINDOWS_MOBILE",317.7385779,"1054.060702",380,121.101,411325,"Nov",2013
"2176",2013-11-06,"IPHONE",4516.857601,"19741.15172",17679,567.23,8265795,"Nov",2013
"2177",2013-11-24,"IPAD",10891.38811,"34377.70803",22516,5673.34,14667189,"Nov",2013
"2178",2013-12-08,"IPAD",35382.33785,"102763.4202",40904,8736.485,41580947,"Dec",2013
"2179",2013-12-15,"NULL",3138.722372,"11505.89501",4780,17.41,4643272,"Dec",2013
"2180",2013-12-19,"PSP",1.001733597,"4.804058972",0,5,2808,"Dec",2013
"2181",2013-12-23,"BLACKBERRY",555.100524,"2366.077804",1231,75.03,960649,"Dec",2013
"2182",2013-12-23,"MOBILE",1121.681206,"1849.015816",1180,152.43,666331,"Dec",2013
"2183",2013-01-06,"BLACKBERRY_TABLET",361.8830625,"396.24115",905,59.1301,144230,"Jan",2013
"2184",2013-02-03,"ANDROID_TABLET",632.2868685,"2006.41394",969,195.28,754306,"Feb",2013
"2185",2013-03-02,"IPOD",51.50155564,"478.36515",279,12,176274,"Mar",2013
"2186",2013-06-02,"UNKNOWN",831.825093,"2415.88811",888,1109,1012305,"Jun",2013
"2187",2013-06-23,"ANDROID_MOBILE",17714.6498,"42373.9914",28322,7072.6,16620450,"Jun",2013
"2188",2013-06-24,"COMPUTER",297533.687,"652554.0394",136328,966178.994,294446860,"Jun",2013
"2189",2013-07-07,"ANDROID_MOBILE",13351.36424,"38680.12707",27011,5355.855,15350100,"Jul",2013
"2190",2013-07-08,"COMPUTER",237326.6423,"540376.666",108812,608971.832,235996887,"Jul",2013
"2191",2013-07-15,"BLACKBERRY",140.146667,"551.78576",271,11.08,250004,"Jul",2013
"2192",2013-07-29,"IPOD",338.5725952,"2478.93572",2078,20,1029146,"Jul",2013
"2193",2013-08-02,"IPHONE",6637.144456,"32226.03589",13738,892.71,13007563,"Aug",2013
"2194",2013-08-20,"IPAD",12204.53785,"41379.03756",28207,2718.23,19951421,"Aug",2013
"2195",2013-08-31,"PSP",0.557059228,"1.68012",0,0,644,"Aug",2013
"2196",2013-09-04,"IPAD",10984.01752,"41239.81683",24513,2609.87,19567370,"Sep",2013
"2197",2013-09-11,"NULL",243.8897969,"1576.244068",1376,0,723117,"Sep",2013
"2198",2013-09-15,"PSP",0.169915687,"1.39285",0,0,539,"Sep",2013
"2199",2013-11-20,"ANDROID_MOBILE",19789.55655,"55803.21924",47480,4914.94,21865963,"Nov",2013
"2200",2013-11-21,"COMPUTER",344241.8889,"947612.8429",154551,1539485.371,446186474,"Nov",2013
"2201",2013-11-27,"ANDROID_TABLET",5996.869241,"12378.13396",8806,2018.15,5475288,"Nov",2013
"2202",2013-12-04,"ANDROID_MOBILE",21203.63587,"63012.27115",46016,4746.855,24000682,"Dec",2013
"2203",2013-12-05,"COMPUTER",367602.6872,"946045.2122",148302,1665065.16,443268532,"Dec",2013
"2204",2013-12-26,"IPOD",7.226263966,"4.95023",14,0,500,"Dec",2013
"2205",2013-01-03,"NULL",3.609103665,"11.34029",1,0,3935,"Jan",2013
"2206",2013-01-07,"PSP",0.094722278,"0.57887",0,0,251,"Jan",2013
"2207",2013-01-11,"MOBILE",28.40362516,"132.01857",51,1,53324,"Jan",2013
"2208",2013-03-14,"GOOGLE_TV",74.08908509,"175.56487",29,68.1,53711,"Mar",2013
"2209",2013-03-14,"PALM",1.20055314,"3.79308",2,0,1316,"Mar",2013
"2210",2013-04-19,"WINDOWS_MOBILE",226.7177861,"452.34378",182,36.5,172048,"Apr",2013
"2211",2013-04-23,"WII",0.457958187,"2.2793",0,0,995,"Apr",2013
"2212",2013-05-07,"WII",0.388924628,"2.24671",0,0,886,"May",2013
"2213",2013-05-24,"KINDLE",0.290460824,"0.80669",0,0,307,"May",2013
"2214",2013-06-08,"KINDLE",0.157269731,"0.85422",0,0,308,"Jun",2013
"2215",2013-07-26,"BLACKBERRY_TABLET",777.1435356,"709.4010624",2274,182.15,340555,"Jul",2013
"2216",2013-08-23,"ANDROID_TABLET",693.998544,"1904.426981",1662,198.44,965023,"Aug",2013
"2217",2013-09-01,"COMPUTER",247552.4991,"588431.2376",288423,662487.757,271242580,"Sep",2013
"2218",2013-09-07,"ANDROID_TABLET",597.4719216,"1981.818005",1790,228.8,888138,"Sep",2013
"2219",2013-09-22,"IPOD",464.2699287,"2100.553944",2155,9.05,1039510,"Sep",2013
"2220",2013-10-04,"WII",0.770415355,"7.515268798",1,0,4170,"Oct",2013
"2221",2013-10-21,"KINDLE",0.114686924,"0.545",0,0,207,"Oct",2013
"2222",2013-10-27,"NULL",401.3926881,"2045.357313",2221,1,823510,"Oct",2013
"2223",2013-11-05,"KINDLE",0.588001515,"1.67173",0,0,586,"Nov",2013
"2224",2013-11-19,"BLACKBERRY",160.2230459,"945.7813062",486,18.33,438580,"Nov",2013
"2225",2013-11-19,"MOBILE",220.1236173,"748.282718",420,211.1,292624,"Nov",2013
"2226",2013-12-23,"BLACKBERRY_TABLET",880.5038064,"1010.750538",2099,193.18,434284,"Dec",2013
"2227",2013-01-14,"IPOD",20.23254762,"162.25837",125,0,66262,"Jan",2013
"2228",2013-03-30,"UNKNOWN",769.8019548,"1875.67922",781,591.7828,760803,"Mar",2013
"2229",2013-04-14,"UNKNOWN",933.568364,"2048.58444",892,580.5244,847764,"Apr",2013
"2230",2013-05-19,"ANDROID_MOBILE",11506.84153,"29761.37407",17697,2974.045,11142957,"May",2013
"2231",2013-05-27,"BLACKBERRY",164.9603363,"666.97796",246,9.018,316063,"May",2013
"2232",2013-05-30,"IPHONE",2680.47899,"9990.73062",6161,224,3832763,"May",2013
"2233",2013-06-12,"WINDOWS_MOBILE",276.9079556,"551.30109",260,50.54,197783,"Jun",2013
"2234",2013-06-14,"IPHONE",2294.398003,"7257.317375",3062,174.4,2468125,"Jun",2013
"2235",2013-07-16,"IPAD",8779.461458,"41692.90958",22262,2562.515,17965644,"Jul",2013
"2236",2013-07-23,"NULL",4.243769025,"4.021603078",13,7,6547,"Jul",2013
"2237",2013-07-27,"PSP",0.318209311,"2.11228",0,0,916,"Jul",2013
"2238",2013-07-31,"MOBILE",168.0826121,"896.2218744",1776,324.8,309262,"Jul",2013
"2239",2013-08-01,"KINDLE",0.451457299,"2.43137",0,0,968,"Aug",2013
"2240",2013-08-07,"NULL",8.805090831,"21.71546031",32,0,14967,"Aug",2013
"2241",2013-08-15,"MOBILE",213.0151499,"1041.690288",2414,332,434592,"Aug",2013
"2242",2013-10-16,"ANDROID_MOBILE",16403.59609,"47981.54771",32376,7308.459,19510135,"Oct",2013
"2243",2013-10-17,"COMPUTER",294616.9254,"751685.871",145275,1448743.395,371501732,"Oct",2013
"2244",2013-11-11,"IPHONE",4804.205725,"21435.30326",21695,456.749,8557314,"Nov",2013
"2245",2013-12-13,"IPAD",44322.94945,"111284.9194",48149,5291.03,45602603,"Dec",2013
"2246",2013-12-20,"NULL",4325.742537,"12315.04943",6181,8.5,5286710,"Dec",2013
"2247",2013-12-24,"PSP",1.554380615,"5.549488231",0,1,2723,"Dec",2013
"2248",2013-01-11,"BLACKBERRY_TABLET",207.4686438,"437.01772",1068,71,128250,"Jan",2013
"2249",2013-01-26,"GOOGLE_TV",21.70560664,"78.33273",19,15.02,30668,"Jan",2013
"2250",2013-01-26,"PALM",1.666747112,"6.05332",8,0,2014,"Jan",2013
"2251",2013-03-19,"WII",1.025793956,"4.48356",0,0,1758,"Mar",2013
"2252",2013-07-12,"ANDROID_MOBILE",13618.89424,"33842.78136",24908,8347.005,13037476,"Jul",2013
"2253",2013-07-13,"COMPUTER",215144.1481,"522878.4042",114009,434655.825,202153191,"Jul",2013
"2254",2013-07-19,"ANDROID_TABLET",618.650704,"1716.459365",1487,279.82,758553,"Jul",2013
"2255",2013-07-20,"BLACKBERRY",137.5711604,"600.1105046",252,12.1,267723,"Jul",2013
"2256",2013-08-04,"BLACKBERRY",169.9202175,"796.7405546",308,36.4,383604,"Aug",2013
"2257",2013-08-18,"IPOD",358.0558065,"1932.362423",1120,26.12,995368,"Aug",2013
"2258",2013-09-20,"PSP",0.411143176,"1.968934171",0,0,712,"Sep",2013
"2259",2013-11-19,"BLACKBERRY_TABLET",596.2490294,"682.6271856",1356,215.16,266448,"Nov",2013
"2260",2013-12-10,"COMPUTER",416919.0312,"887433.804",154441,1326915.82,453672342,"Dec",2013
"2261",2013-12-16,"ANDROID_TABLET",8014.622438,"15145.19479",11170,3534.8,6478078,"Dec",2013
"2262",2013-12-31,"IPOD",4.277724414,"2.04888",24,0,301,"Dec",2013
"2263",2013-01-01,"IPAD",1691.906222,"7141.4075",3013,1048.3299,2967750,"Jan",2013
"2264",2013-01-12,"PSP",0.073993917,"0.83808",0,0,344,"Jan",2013
"2265",2013-02-26,"UNKNOWN",638.2220828,"1994.96056",817,119.16,767552,"Feb",2013
"2266",2013-04-03,"GOOGLE_TV",20.7590814,"89.75819",35,970.078,33034,"Apr",2013
"2267",2013-04-03,"PALM",3.444702772,"6.66259",4,6,2245,"Apr",2013
"2268",2013-04-24,"WINDOWS_MOBILE",179.38903,"431.47685",182,18.63,167351,"Apr",2013
"2269",2013-04-26,"IPHONE",4488.565916,"7677.42671",6899,157.588,2020587,"Apr",2013
"2270",2013-05-08,"WINDOWS_MOBILE",253.6614383,"568.26351",309,44.18,215165,"May",2013
"2271",2013-05-12,"WII",1.448687347,"5.38286",0,0,2073,"May",2013
"2272",2013-05-28,"IPAD",7316.42661,"19867.62949",10034,1949,8515280,"May",2013
"2273",2013-06-13,"KINDLE",0.249393921,"0.60841",0,0,213,"Jun",2013
"2274",2013-06-19,"NULL",6.731673591,"18.48746",26,0,10741,"Jun",2013
"2275",2013-06-27,"MOBILE",77.7878027,"300.9843401",124,2.5,119102,"Jun",2013
"2276",2013-07-31,"BLACKBERRY_TABLET",671.9794731,"665.9568496",2062,168.15,273001,"Jul",2013
"2277",2013-08-15,"BLACKBERRY_TABLET",700.6488756,"632.9682779",1874,199.22,292711,"Aug",2013
"2278",2013-09-12,"ANDROID_TABLET",624.3752244,"1976.812403",1838,121.11,899563,"Sep",2013
"2279",2013-10-05,"WINDOWS_MOBILE",350.4412469,"1055.843401",553,60.2,419856,"Oct",2013
"2280",2013-10-07,"IPHONE",2073.379349,"9837.442572",9092,74.15,4039497,"Oct",2013
"2281",2013-10-25,"IPAD",4050.399234,"11135.95094",8597,2339.605,5169725,"Oct",2013
"2282",2013-11-09,"IPAD",10651.44542,"31644.11914",20899,6616.832,14286354,"Nov",2013
"2283",2013-11-10,"KINDLE",0.86835412,"2.42911",0,2,927,"Nov",2013
"2284",2013-11-16,"NULL",185.8856729,"1500.348477",1859,0,608652,"Nov",2013
"2285",2013-11-24,"BLACKBERRY",160.0684116,"902.2590511",414,10.33,402349,"Nov",2013
"2286",2013-11-24,"MOBILE",347.3200524,"1108.595467",589,215.63,406331,"Nov",2013
"2287",2013-12-08,"BLACKBERRY",343.8763492,"1540.679168",732,47,647400,"Dec",2013
"2288",2013-12-08,"MOBILE",685.2792081,"1626.776497",1190,207.19,625225,"Dec",2013
"2289",2013-01-04,"ANDROID_TABLET",600.9909715,"1204.8646",833,76.0701,416868,"Jan",2013
"2290",2013-02-03,"IPOD",22.46437688,"224.70978",128,4,78292,"Feb",2013
"2291",2013-05-03,"UNKNOWN",741.4447047,"1807.64371",1094,709.371,810563,"May",2013
"2292",2013-05-24,"ANDROID_MOBILE",13197.19723,"27264.06791",14153,2004.659,10049387,"May",2013
"2293",2013-05-25,"COMPUTER",241231.3507,"568942.9298",128939,546692.09,269581133,"May",2013
"2294",2013-06-08,"ANDROID_MOBILE",14610.67624,"28952.15204",18928,3906,10429874,"Jun",2013
"2295",2013-06-09,"COMPUTER",248815.2652,"611909.6405",109938,495882,281286080,"Jun",2013
"2296",2013-06-16,"BLACKBERRY",150.2570746,"635.07058",248,6.05,248051,"Jun",2013
"2297",2013-07-01,"WINDOWS_MOBILE",140.4603005,"406.86071",203,15.1,150055,"Jul",2013
"2298",2013-07-03,"IPHONE",4267.388574,"15498.30817",10812,166.052,5882222,"Jul",2013
"2299",2013-07-21,"IPAD",12788.43471,"50505.64531",26765,3277.985,22390498,"Jul",2013
"2300",2013-08-05,"IPAD",16624.02052,"53007.19516",43056,5756.88,23303290,"Aug",2013
"2301",2013-08-12,"NULL",22.18953208,"102.068785",257,3,52070,"Aug",2013
"2302",2013-08-16,"PSP",0.355137945,"1.539954931",0,0,632,"Aug",2013
"2303",2013-08-20,"MOBILE",339.6528291,"1207.697682",2126,172,510552,"Aug",2013
"2304",2013-09-04,"MOBILE",119.3725762,"629.0266167",748,15,247909,"Sep",2013
"2305",2013-10-21,"ANDROID_MOBILE",19167.82104,"47387.15169",35063,5744.232,19794177,"Oct",2013
"2306",2013-10-22,"COMPUTER",331143.7505,"850157.8535",285096,1526702.647,419320399,"Oct",2013
"2307",2013-10-28,"ANDROID_TABLET",852.5565498,"1786.719252",1890,169.281,735701,"Oct",2013
"2308",2013-11-05,"ANDROID_MOBILE",22878.62791,"58245.83477",52511,8986.944,22786054,"Nov",2013
"2309",2013-11-06,"COMPUTER",313498.8004,"847015.8118",188583,1273843.076,395003297,"Nov",2013
"2310",2013-11-27,"IPOD",0.439681965,"0.6866013",2,0,239,"Nov",2013
"2311",2013-01-31,"GOOGLE_TV",20.91420136,"65.24458",7,7.01,26240,"Jan",2013
"2312",2013-01-31,"PALM",2.456914627,"5.45404",3,0,1759,"Jan",2013
"2313",2013-02-15,"GOOGLE_TV",25.24308842,"91.38178",15,4.1,38562,"Feb",2013
"2314",2013-02-15,"PALM",3.013493161,"6.41445",2,0,1859,"Feb",2013
"2315",2013-03-24,"WII",1.867357864,"7.15591",0,0,2796,"Mar",2013
"2316",2013-04-08,"WII",1.112863912,"5.12126",0,0,2122,"Apr",2013
"2317",2013-04-25,"KINDLE",0.223063454,"1.14646",0,0,413,"Apr",2013
"2318",2013-05-09,"KINDLE",0.24544869,"0.5787",0,0,236,"May",2013
"2319",2013-06-27,"BLACKBERRY_TABLET",438.3594496,"388.04081",1002,77.9,146435,"Jun",2013
"2320",2013-07-24,"ANDROID_TABLET",648.0544597,"2123.914662",1838,312.66,913544,"Jul",2013
"2321",2013-08-01,"ANDROID_MOBILE",14935.89809,"43785.76152",33625,10726.551,17581563,"Aug",2013
"2322",2013-08-02,"COMPUTER",258837.5767,"590212.2604",184897,1060193.737,272408144,"Aug",2013
"2323",2013-08-08,"ANDROID_TABLET",784.337004,"1699.971601",1838,438.43,728455,"Aug",2013
"2324",2013-08-23,"IPOD",425.0193733,"2214.251955",1513,26.15,1110291,"Aug",2013
"2325",2013-09-07,"IPOD",306.8704711,"2009.610203",1982,19.03,1566095,"Sep",2013
"2326",2013-10-06,"KINDLE",0.107712671,"0.79573",0,0,322,"Oct",2013
"2327",2013-11-24,"BLACKBERRY_TABLET",746.6984303,"972.0385106",2262,161.39,366048,"Nov",2013
"2328",2013-12-08,"BLACKBERRY_TABLET",906.3274225,"1125.26451",2305,660.7,491830,"Dec",2013
"2329",2013-12-21,"ANDROID_TABLET",9310.671001,"16789.3332",15200,5030.19,7347408,"Dec",2013
"2330",2013-02-01,"PSP",0.125056847,"1.28653",0,0,478,"Feb",2013
"2331",2013-03-15,"UNKNOWN",338.9218706,"827.52114",334,379.092,345729,"Mar",2013
"2332",2013-04-28,"BLACKBERRY",86.75413303,"337.51943",106,2.12,169437,"Apr",2013
"2333",2013-05-13,"WINDOWS_MOBILE",248.4989858,"567.63957",262,22,217757,"May",2013
"2334",2013-05-15,"IPHONE",2486.208947,"8589.6654",7585,185.284,3470897,"May",2013
"2335",2013-06-01,"WII",1.222824969,"6.20751",0,0,2453,"Jun",2013
"2336",2013-06-17,"IPAD",6042.040559,"28363.18201",12663,1288.913,13096650,"Jun",2013
"2337",2013-06-24,"NULL",3.848329544,"3.99659",8,0,5686,"Jun",2013
"2338",2013-06-28,"PSP",0.207958757,"1.30417",0,0,500,"Jun",2013
"2339",2013-07-02,"KINDLE",0.214561128,"0.69047",0,0,232,"Jul",2013
"2340",2013-07-08,"NULL",3.67362761,"3.65357",5,0.1,4494,"Jul",2013
"2341",2013-07-16,"MOBILE",79.14965762,"451.223884",289,28.03,175602,"Jul",2013
"2342",2013-08-20,"BLACKBERRY_TABLET",694.9353294,"710.0650173",2094,174.86,303658,"Aug",2013
"2343",2013-09-04,"BLACKBERRY_TABLET",545.6653276,"587.8253594",1529,212.1,241625,"Sep",2013
"2344",2013-09-19,"GOOGLE_TV",36.41757167,"128.3209168",43,30.03,48967,"Sep",2013
"2345",2013-09-19,"PALM",1.777372575,"5.40235",2,0,1859,"Sep",2013
"2346",2013-10-10,"WINDOWS_MOBILE",389.0646572,"1064.030616",524,128.41,419568,"Oct",2013
"2347",2013-10-12,"IPHONE",2511.801657,"11931.41529",10845,124.46,4540982,"Oct",2013
"2348",2013-10-30,"IPAD",3835.91149,"10341.43937",6792,1115.542,4576482,"Oct",2013
