date,device,cost,rfi_revenue,clicks,conversions,impressions
20130328,COMPUTER,237755.7007,552567.9839,123233,438122.672,257572564
20130419,BLACKBERRY,132.7930219,497.95639,150,1.03,254787
20130420,WINDOWS_MOBILE,217.1447139,434.2161,234,22.034,164086
20130422,IPHONE,1154.023035,3338.5739,4224,123.054,1250875
20130504,WINDOWS_MOBILE,215.4489986,500.86929,267,9.118,185858
20130506,IPHONE,915.271667,3390.2633,1740,116.269,1287016
20130524,IPAD,7130.466603,16954.01288,9076,1725.351,7328414
20130531,NULL,1.754914424,4.09781,1,0,1970
20130608,IPAD,10205.52819,23923.24824,12324,2906,9847156
20130615,NULL,0.933030527,2.33681,0,0,850
20130619,PSP,0.073780676,0.43347,0,0,183
20130623,MOBILE,124.3729354,350.58559,234,2.02,137498
20130707,MOBILE,85.74763249,442.71297,258,6.02,167818
20130811,BLACKBERRY_TABLET,536.2709738,636.67729,2072,231.38,288594
20130826,GOOGLE_TV,41.14434222,106.22972,65,177.032,43806
20130826,PALM,1.407082192,3.44941,1,0,1299
20131001,WINDOWS_MOBILE,259.8472138,825.5923258,427,33.76,317643
20131003,IPHONE,2268.442974,10976.2609,14550,99.91,4675749
20131021,IPAD,4335.24951,10473.72645,7327,1647.12,5244811
20131105,IPAD,4044.275309,11606.06782,7359,1568.542,5029543
20131112,NULL,288.844017,856.9229854,894,0,306173
20131116,PSP,0.108362974,0.81436,0,0,299
20131120,BLACKBERRY,127.6900973,849.4871081,429,9.1,394466
20131120,MOBILE,225.5762324,773.5398471,409,47.17,305953
20131127,TABLET,0.160202703,0.67476,1,0,275
20131204,BLACKBERRY,271.2064533,1402.515682,699,10.62,567781
20131204,MOBILE,396.5654557,1121.686968,806,195.09,435637
20130127,WII,0.728827759,3.99275,2,0,1641
20130228,KINDLE,0.729279463,4.06057,0,0,1453
20130520,ANDROID_MOBILE,12179.7758,27284.07622,14752,2276.95,10054268
20130521,COMPUTER,366213.3537,615162.6042,106774,225102.34,284239073
20130527,ANDROID_TABLET,1107.543373,1910.85421,1096,229.098,737654
20130604,ANDROID_MOBILE,11111.06337,25835.92069,17255,3913,9726777
20130605,COMPUTER,246858.5551,602634.1081,116318,465378,275583388
20130612,BLACKBERRY,116.4799514,380.93966,154,3.4,191688
20130626,IPOD,430.9964091,1750.04731,2781,1.35,576787
20130801,IPAD,14406.26589,49596.30945,26405,11466.275,20714946
20130812,PSP,0.218909843,1.136441,0,0,469
20130926,UNKNOWN,984.2583207,2628.367954,1306,668.79,1197505
20131024,ANDROID_TABLET,696.0551637,1567.600552,1133,761.992,715436
20131101,ANDROID_MOBILE,18295.14013,49904.32003,45709,5224.33,19731766
20131102,COMPUTER,260037.2,723928.8058,154028,997933.758,344449112
20131108,ANDROID_TABLET,4939.275631,10422.00211,9340,2021.597,4242885
20131123,IPOD,3.999744926,3.324424958,17,0,482
20131207,IPOD,9.640591438,7.05472,29,0,566
20130118,UNKNOWN,161.5838447,567.16638,220,44.95,234693
20130211,GOOGLE_TV,19.74665303,96.04051,13,7,40419
20130211,PALM,2.144755495,4.66082,4,0,1614
20130316,WINDOWS_MOBILE,91.75361055,248.84293,109,9.2,97242
20130318,IPHONE,532.9246148,2635.69644,2757,86.21,1027843
20130320,WII,1.009455265,4.26712,0,0,1727
20130404,WII,1.006173664,4.99961,1,0,2033
20130421,KINDLE,0.136920667,0.77722,0,0,273
20130427,NULL,0.977546364,2.34201,0,0,951
20130505,KINDLE,0.224668829,0.55732,0,0,197
20130519,MOBILE,63.63593323,338.4653,73,13,130945
20130623,BLACKBERRY_TABLET,615.2164056,554.63386,1372,106.21,223305
20130707,BLACKBERRY_TABLET,559.451949,659.5438,2069,221.632,249189
20130720,ANDROID_TABLET,646.354807,1720.07359,1516,161.4,720067
20130804,ANDROID_TABLET,1006.002702,2281.446564,2642,798.33,1001091
20130903,IPOD,355.523904,1763.778973,1465,28.21,766436
20131002,KINDLE,0.122583196,0.53764,0,0,237
20131008,NULL,336.2412313,1368.511416,3978,0,486560
20131016,BLACKBERRY,310.1831981,1627.97655,805,64.2,639791
20131016,MOBILE,14822.97605,60064.71466,30391,4212.964,25025817
20131120,BLACKBERRY_TABLET,594.7887714,700.441406,1500,196.06,274775
20131204,BLACKBERRY_TABLET,646.4952949,836.4464239,1717,108.65,392758
20131219,GOOGLE_TV,67.40953337,162.0464412,31,23,63312
20131219,PALM,2.282054646,6.05565,4,0,1701
20130311,UNKNOWN,270.2430005,791.50405,278,224.246,329386
20130416,ANDROID_MOBILE,10073.26859,21990.16115,13298,4133.7124,8096491
20130417,COMPUTER,229899.4759,504751.6315,121076,389519.9436,251793171
20130424,BLACKBERRY,105.2376285,399.68289,132,7.012,201553
20130508,BLACKBERRY,127.225283,665.37848,326,28,301483
20130511,IPHONE,2201.197241,8055.07281,7444,225.058,3256975
20130613,IPAD,6638.433202,30237.7926,13305,1143.612,14378330
20130620,NULL,4.799936673,3.95646,13,1,6722
20130624,PSP,0.076976888,0.43372,1,0,185
20130704,NULL,7.047298911,7.26616,66,0,7913
20130708,PSP,0.124041666,1.22433,0,0,468
20130712,MOBILE,97.25074454,443.92082,417,9,172912
20130831,GOOGLE_TV,40.47467612,98.67102778,49,59.3,39363
20130831,PALM,1.68370307,3.7841,4,0,1318
20130915,GOOGLE_TV,28.93953066,106.3278446,38,39.03,41375
20130915,PALM,1.290232462,4.45356,1,0,1487
20131019,IPOD,186.171824,1067.181372,1732,5,451008
20131110,IPAD,11264.52737,32722.30652,21872,7602.905,14795256
20131121,PSP,0.214344076,0.675855404,0,0,266
20131201,NULL,1135.609824,6978.070476,3466,3,3086987
20131205,PSP,0.359633891,1.69796438,0,0,643
20131216,TABLET,0.433090548,1.2847,4,0,493
20130107,GOOGLE_TV,13.80494357,57.45985,10,7.23,21969
20130107,PALM,1.27916239,3.62495,1,0,1263
20130128,WINDOWS_MOBILE,76.29304955,207.39632,97,5,82331
20130216,WII,1.679232832,7.6718,1,0,3156
20130317,KINDLE,0.286478858,2.3261,0,0,854
20130519,BLACKBERRY_TABLET,844.0809678,769.48137,2364,231.848,336301
20130610,COMPUTER,262211.5399,637878.181,107197,488428,298974392
20130616,ANDROID_TABLET,1150.143567,2816.024743,1729,351.125,1138657
20130701,BLACKBERRY,69.39772123,285.40032,127,5,122497
20130715,IPOD,387.8867434,1770.471477,2070,7,609006
20130901,PSP,0.248599137,1.759988,2,0,672
20131016,BLACKBERRY_TABLET,760.8171357,743.394348,1801,335.68,269039
20131113,ANDROID_TABLET,5973.75464,12131.92758,9957,2136.084,4628651
20131212,IPOD,6.733943803,5.27342,21,0,560
20130123,UNKNOWN,176.6792532,822.70347,200,48.06,350078
20130207,UNKNOWN,225.833308,1002.26281,264,104.01,443682
20130228,ANDROID_MOBILE,11574.0629,26464.97403,16426,1490.24,9977597
20130321,WINDOWS_MOBILE,130.4192481,257.5989,129,8,108612
20130323,IPHONE,751.6804435,2390.81801,2026,77.604,981536
20130405,WINDOWS_MOBILE,182.6396161,354.68545,176,23.208,135596
20130407,IPHONE,735.0849708,3352.06669,2165,50.1216,1300341
20130425,IPAD,4544.785589,17302.44978,10230,1310.428,7905634
20130509,IPAD,5730.726699,28440.69239,15803,1507.768,13360349
20130510,KINDLE,0.312544751,0.70385,0,0,277
20130516,NULL,2.764330033,5.18652,1,0.2,2697
20130524,MOBILE,75.20716457,247.54964,61,13,101042
20130608,MOBILE,53.25522731,195.25239,68,6,78712
20130712,BLACKBERRY_TABLET,437.4951628,473.47046,1309,229.13,176265
20130727,GOOGLE_TV,49.9582857,166.53171,52,243.901,66009
20130727,PALM,1.163461977,3.48165,0,0,1235
20131006,IPAD,6701.120542,25080.10502,21970,1121.68,11756484
20131013,NULL,344.1629465,1539.42618,3356,1,551177
20131017,PSP,0.473915111,2.62789,0,0,1133
20131021,BLACKBERRY,291.5766228,1511.4425,791,46,603838
20131021,MOBILE,8634.132085,25883.45939,15218,2708.675,11540869
20131105,BLACKBERRY,214.9798588,1195.101851,650,30,465974
20131105,MOBILE,9985.490538,33151.04942,24190,3712.921,13905324
20131224,GOOGLE_TV,103.0612021,201.0429392,25,117.1,76789
20131224,PALM,2.809991412,5.61053658,2,0,1881
20130129,KINDLE,0.102580811,0.7568,0,0,301
20130421,ANDROID_MOBILE,10174.67973,24852.75135,19504,2170.6576,9409431
20130422,COMPUTER,262399.7359,549074.9309,124017,358404.7308,273668868
20130428,ANDROID_TABLET,925.9878907,2349.82694,1444,265.736,936342
20130505,ANDROID_MOBILE,7869.749684,20856.89318,14705,2531.508,8099982
20130506,COMPUTER,219792.2244,538480.712,125552,291850.224,260425569
20130513,BLACKBERRY,107.6993384,515.29477,178,9,249207
20130527,IPOD,219.3530762,932.11794,558,11.02,385506
20130702,IPAD,8865.823458,36183.06514,21568,1667.465,15748685
20130713,PSP,0.201691506,1.81527,0,0,783
20130801,MOBILE,242.2519068,1236.005067,3162,415.47,455777
20130827,UNKNOWN,786.6096029,1964.336812,1310,1905.943,941373
20130920,GOOGLE_TV,45.07181294,151.8628833,41,28.35,54267
20130920,PALM,2.386623139,5.52499,1,0,1848
20131002,ANDROID_MOBILE,13194.20719,39088.90098,29530,2424.21,16794296
20131003,COMPUTER,225831.9541,632664.0135,164097,382264.785,301685157
20131009,ANDROID_TABLET,1229.223528,2573.014837,1559,319.15,768916
20131024,IPOD,154.3540624,796.2729482,907,10.651,344046
20131108,IPOD,0.099577675,0.259862223,0,0,109
20131210,PSP,0.603786297,1.723927923,0,1,798
20131221,TABLET,0.429700125,1.40157,3,0,575
20130112,GOOGLE_TV,20.06112698,71.37307,14,4,27658
20130112,PALM,1.281199553,4.22256,2,0,1476
20130217,WINDOWS_MOBILE,124.4234479,314.9826,135,27.55,118088
20130219,IPHONE,539.1418512,2553.54876,928,134.85,964732
20130221,WII,1.954176249,4.84553,1,0,2194
20130305,WII,0.955878554,4.14572,0,0,1679
20130322,KINDLE,0.445960165,1.21368,0,0,656
20130328,NULL,1.578185777,4.16159,95,0.55,1655
20130406,KINDLE,0.087311072,0.57537,0,0,289
20130524,BLACKBERRY_TABLET,848.313056,704.08687,1745,191.34,309566
20130608,BLACKBERRY_TABLET,660.3104078,554.72285,1062,90,224068
20130621,ANDROID_TABLET,1049.459855,2504.04054,1680,824.374,1044933
20130625,ROKU,0.00952,0,0,0,1
20130705,ANDROID_TABLET,939.1804048,2726.16015,1909,167.046,1134570
20130720,IPOD,392.8358463,1627.680048,1880,12,642489
20130804,IPOD,385.994036,2315.49298,1534,59.1,987625
20131021,BLACKBERRY_TABLET,962.5443846,807.4755248,1736,303.6,297017
20131105,BLACKBERRY_TABLET,894.2595712,878.0359815,2045,417.1,334268
20131202,ANDROID_TABLET,5357.975158,11296.30509,8248,1902.54,4790615
20131229,WII,3.719352879,12.49266929,3,0,5508
20130212,UNKNOWN,256.0564496,1199.78136,318,142.6,513370
20130317,ANDROID_MOBILE,5375.979393,17782.2973,16425,5644.572,7445386
20130318,COMPUTER,222797.1415,531355.0924,99927,387904.17,249131145
20130325,BLACKBERRY,136.7851001,411.0163,101,11,201002
20130409,BLACKBERRY,75.17652872,311.54145,101,10,148894
20130410,WINDOWS_MOBILE,170.0497851,357.61853,181,3,138951
20130412,IPHONE,531.8412287,2156.90888,2061,114.324,864068
20130430,IPAD,5011.738665,20619.55653,12054,1450.047,9253373
20130514,IPAD,5803.878748,24972.47508,13756,1272.77,11848675
20130521,NULL,2.221065468,4.19962,1,0,2105
20130525,PSP,0.124353403,0.56733,0,0,226
20130605,NULL,1.271329096,3.04545,1,0,1483
20130609,PSP,0.122984166,0.56019,0,0,208
20130613,MOBILE,60.36191738,219.05949,51,5,83188
20130801,BLACKBERRY_TABLET,591.1267288,604.6710157,1832,168.44,249068
20130816,GOOGLE_TV,47.11837533,127.09624,80,201.53,48826
20130816,PALM,1.664269275,3.97178,2,0,1551
20130925,WII,1.642227048,10.24996607,0,0,5125
20131011,IPAD,8442.507475,25819.47501,16500,1463.09,10684742
20131022,PSP,0.152331817,1.00298,0,0,356
20131102,NULL,354.2564379,3070.517354,1376,1,1078988
20131106,PSP,0.075722327,0.62038,0,0,233
20131110,BLACKBERRY,224.1645551,1110.405267,600,30.21,465523
20131110,MOBILE,146.6765553,703.3484142,369,46.93,279277
20131117,TABLET,0.002943023,0.02125,0,0,7
20130117,WII,0.537105296,2.70679,0,0,1254
20130218,KINDLE,0.289499129,1.82225,0,0,900
20130510,ANDROID_MOBILE,9541.157503,24216.61339,17285,3643.54,9164842
20130511,COMPUTER,238711.4153,535912.0213,127504,248699.33,259415959
20130517,ANDROID_TABLET,953.1136546,1527.38128,1102,95.508,592265
20130602,BLACKBERRY,150.4536346,630.73074,553,5,285604
20130616,IPOD,165.3449777,682.72006,436,15,232955
20130802,PSP,0.159821549,1.3156,0,0,493
20130916,UNKNOWN,662.7164287,1929.10296,1108,672.348,913532
20131014,ANDROID_TABLET,1095.607326,2426.296518,1633,524.61,738917
20131113,IPOD,0.119548833,0.234020502,2,0,87
20130108,UNKNOWN,123.025169,402.77713,79,124.82,162924
20130129,ANDROID_MOBILE,3967.445811,12667.92116,8219,898.48,4764714
20130201,GOOGLE_TV,18.84227681,83.78404,12,5.5,32767
20130201,PALM,1.769684064,4.95012,3,1,1631
20130222,WINDOWS_MOBILE,176.7302168,391.05156,153,41.05,147754
20130224,IPHONE,1081.958727,4370.54947,1706,134.25,1582521
20130306,WINDOWS_MOBILE,150.6486689,338.69302,133,43.1,128254
20130308,IPHONE,585.0961518,2823.84065,1231,80.114,1119655
20130310,WII,1.339335924,5.29611,0,0,2076
20130326,IPAD,6069.464675,20734.94136,26498,1710.438,10911044
20130411,KINDLE,0.329854272,1.51151,0,0,546
20130417,NULL,1.732135002,3.40527,147,6,1517
20130425,MOBILE,58.48270579,209.13274,48,8.1,85890
20130509,MOBILE,50.18767023,194.97246,81,42.004,86410
20130613,BLACKBERRY_TABLET,647.4087745,453.60919,917,120.422,174581
20130628,GOOGLE_TV,48.37573623,121.1806,27,32.3,48380
20130628,PALM,1.927686527,4.70147,3,0,1766
20130710,ANDROID_TABLET,790.6326571,2036.794988,1464,526.22,837541
20131006,BLACKBERRY,239.6547037,1179.162842,698,19,495947
20131006,MOBILE,10151.97242,46806.51729,32199,1468.435,19925773
20131110,BLACKBERRY_TABLET,996.6633146,1034.601687,2065,474.3,419410
20131125,GOOGLE_TV,38.93717359,142.70987,25,49.05,55905
20131125,PALM,6.870966385,7.990418,6,0,2800
20131209,GOOGLE_TV,62.21252512,158.6824197,26,69,60792
20131209,PALM,2.266366823,5.16190336,1,0,1888
20130301,UNKNOWN,570.0180408,1939.31455,830,195.85,814886
20130322,ANDROID_MOBILE,7791.244817,22660.06952,25363,4534.196,8768816
20130323,COMPUTER,231330.5219,515865.6253,111511,426703.622,268092294
20130329,ANDROID_TABLET,901.4742067,1903.59148,1197,323.4688,973795
20130330,BLACKBERRY,149.1169581,434.00058,136,3,196965
20130406,ANDROID_MOBILE,5584.053575,19001.86038,12501,1716.9604,7342284
20130407,COMPUTER,188648.1408,476136.9716,121458,266542.6364,230851223
20130414,BLACKBERRY,140.2832672,489.34672,190,30.05,233577
20130428,IPOD,187.337136,351.51229,557,58,107003
20130501,IPHONE,3037.913594,5794.3134,2627,156.694,1760181
20130530,PSP,0.062306624,0.51378,0,0,198
20130603,IPAD,6227.322653,17006.50726,10425,2020,7827389
20130610,NULL,1.862471891,3.720121,1,0,1777
20130614,PSP,0.083526928,0.37987,0,0,154
20130702,MOBILE,76.76331231,375.54338,149,6.02,142282
20130728,UNKNOWN,660.7105193,1889.497067,1179,2261.7,831020
20130821,GOOGLE_TV,43.74520872,113.82695,84,141.03,45265
20130821,PALM,1.377335841,3.3065,1,11,1265
20130905,GOOGLE_TV,26.0597053,91.04876887,34,20.533,35047
20130905,PALM,1.260771666,3.98424,1,0,1453
20130926,WINDOWS_MOBILE,410.1807973,1159.510472,510,56.43,435931
20130928,IPHONE,3823.331792,15951.54511,13185,80.79,6962262
20130930,WII,0.901375305,8.360780251,0,0,6238
20131009,IPOD,328.7916838,1679.998137,2110,1.02,694276
20131111,PSP,0.157397113,1.44944,1,0,474
20131122,TABLET,0.014381185,0.0472,1,0,46
20131206,TABLET,0.152450147,0.40935,1,0,134
20131225,UNKNOWN,1994.992573,3758.723311,1089,5367.3795,1811763
20130118,WINDOWS_MOBILE,67.99561273,193.16397,98,5.7,75259
20130122,WII,0.389759553,3.23898,0,0,1239
20130206,WII,0.515257945,2.57443,0,0,1131
20130223,KINDLE,0.360020986,2.7169,0,0,1029
20130307,KINDLE,0.20892281,1.79421,0,0,658
20130425,BLACKBERRY_TABLET,580.428437,559.24428,1415,80.36,233301
20130509,BLACKBERRY_TABLET,671.4718526,584.53208,1537,220.966,236123
20130522,ANDROID_TABLET,1007.377322,1673.63468,1141,181.982,640086
20130606,ANDROID_TABLET,886.2625406,1479.43699,1025,389,594952
20130621,IPOD,252.6378314,861.61596,898,6,283934
20130705,IPOD,537.551336,1699.36046,1820,14.5,624836
20130921,UNKNOWN,1025.942804,2820.405964,1300,484.13,1291295
20131006,BLACKBERRY_TABLET,1012.9232,1107.5822,2836,307.03,409165
20131103,ANDROID_TABLET,1060.401265,2400.445821,2422,151.06,905322
20131202,IPOD,0.755213257,0.35672,3,0,149
20130113,UNKNOWN,174.036958,546.86194,82,69.64,225999
20130218,ANDROID_MOBILE,5119.300434,16030.75764,9898,2066.31,6169320
20130219,COMPUTER,164662.4758,418349.4157,82005,147425.073,192227392
20130226,BLACKBERRY,149.1274401,388.84403,138,5.05,165344
20130311,WINDOWS_MOBILE,109.3293778,229.10281,109,12.006,90782
20130313,IPHONE,440.9565872,2142.59459,1984,139.45,835687
20130331,IPAD,4017.700796,11200.3677,7265,1797.0832,6597967
20130415,IPAD,4496.740243,20130.78938,12290,1309.436,9201856
20130422,NULL,2.512108736,4.18429,86,2.4096,1933
20130426,PSP,0.232781439,0.96218,0,0,619
20130430,MOBILE,53.72072778,193.88213,65,8.04,83585
20130506,NULL,1.648662509,4.19982,2,1,1900
20130514,MOBILE,63.59213008,260.05813,73,9.004,108345
20130702,BLACKBERRY_TABLET,404.2243817,503.99996,1430,168.006,187242
20130717,GOOGLE_TV,56.22304635,132.51697,47,135.21,56940
20130717,PALM,1.883056086,4.89513,5,0,1763
20130826,WII,1.097883271,8.999343427,1,0,4815
20130927,KINDLE,0.36643747,1.70369,0,0,637
20131003,NULL,294.0654956,1263.088696,2053,1,598511
20131007,PSP,0.248336124,1.34648,0,0,501
20131011,BLACKBERRY,309.5290718,1511.168736,828,60.2,574207
20131011,MOBILE,14231.12694,54319.21149,29223,2151.76,21850827
20131130,GOOGLE_TV,47.97439144,157.1299547,40,74.1,62251
20131130,PALM,4.507031055,5.08948,3,0,2181
20131214,GOOGLE_TV,77.00579988,192.4884995,47,20,79567
20131214,PALM,1.68476423,4.13751,3,0,1561
20130119,KINDLE,0.354445012,1.21064,0,0,466
20130411,ANDROID_MOBILE,8304.314589,19341.95044,12506,1928.5472,7377321
20130412,COMPUTER,190729.2997,462585.9299,113565,226396.716,227638890
20130418,ANDROID_TABLET,923.8308488,1984.50556,1448,116.8212,789249
20130503,BLACKBERRY,91.31666151,445.20043,140,7.006,216336
20130517,IPOD,140.8542941,623.67166,569,5,266123
20130703,PSP,0.136092602,0.70575,0,0,272
20130817,UNKNOWN,845.9588716,1816.949064,1387,1308,783664
20130910,GOOGLE_TV,28.25952999,100.0675789,33,37.001,38614
20130910,PALM,1.556940051,4.73281,3,1,1675
20131014,IPOD,327.6928621,1704.764119,1518,9.01,696172
20131211,TABLET,0.528120282,0.95912,2,0,446
20131230,UNKNOWN,1801.648472,3420.763258,924,4030.3375,1652688
20130102,GOOGLE_TV,13.46476903,41.7798,8,5,15402
20130102,PALM,1.770328703,4.14384,3,0,1542
20130123,WINDOWS_MOBILE,57.18664696,191.04847,93,4.1,77668
20130125,IPHONE,329.8991339,1774.9075,856,44.72,708890
20130207,WINDOWS_MOBILE,85.41572701,240.03046,93,15.05,89951
20130209,IPHONE,424.242728,1761.08202,1059,70.1,681111
20130211,WII,0.652784485,2.89535,0,0,1185
20130227,IPAD,5071.257626,16783.9991,7993,1333.14,8150758
20130312,KINDLE,0.161736656,1.18603,0,0,444
20130318,NULL,1.334279416,3.9913,122,1,1748
20130326,MOBILE,56.74678618,195.32417,80,22,84432
20130430,BLACKBERRY_TABLET,606.9345419,534.70584,1328,123.636,238581
20130514,BLACKBERRY_TABLET,775.6993029,697.44238,2324,176.324,287714
20130529,GOOGLE_TV,41.76722246,137.49612,25,146,55685
20130529,PALM,2.274214164,5.05467,0,0,1801
20130611,ANDROID_TABLET,1019.467831,1650.000481,1072,303,677412
20130710,IPOD,343.6532489,1544.901552,1903,17,514619
20131011,BLACKBERRY_TABLET,1037.849368,825.9895191,2188,315.68,293337
20131026,GOOGLE_TV,42.76449217,163.4515869,26,310,62629
20131026,PALM,2.159384459,4.65217,6,0,1587
20131219,WII,3.101945831,11.30813346,3,0,4633
20130202,UNKNOWN,204.3611684,898.30384,171,85.1,382219
20130223,ANDROID_MOBILE,8435.215461,22975.9225,14707,2211.21,8646242
20130224,COMPUTER,172291.081,450061.1541,93423,130618.91,197000976
20130307,ANDROID_MOBILE,5800.539606,18897.7886,16270,1430.776,7386011
20130308,COMPUTER,189387.1967,494266.7835,104928,196254.504,227643847
20130315,BLACKBERRY,167.1726176,503.87558,151,0.3,228368
20130329,IPOD,71.5506261,229.85628,151,2,87000
20130402,IPHONE,479.9141883,1921.68371,1119,150.0176,757680
20130420,IPAD,4967.852833,18827.17648,12738,1654.3824,8624251
20130504,IPAD,5104.649447,20664.42864,15786,1341.807,9812214
20130511,NULL,0.930290869,2.35591,0,0,955
20130515,PSP,0.109704099,0.62868,0,0,245
20130603,MOBILE,37.96925744,193.6571,56,27,80197
20130629,UNKNOWN,1001.877741,1974.42708,869,3241.172,839018
20130722,GOOGLE_TV,35.63832392,132.7401009,64,174,51498
20130722,PALM,1.262875591,3.51803,1,0,1338
20130806,GOOGLE_TV,57.73580133,108.5122511,107,30.092,39934
20130806,PALM,1.910943351,4.42682,5,0,1802
20130827,WINDOWS_MOBILE,322.6386471,670.0518762,334,81.5,258271
20130829,IPHONE,7282.357073,22333.01813,14163,430.44,11532395
20130831,WII,1.057839185,7.84280403,2,0,4073
20130915,WII,0.602118724,7.421704309,0,0,5202
20131001,IPAD,6474.185434,23608.46243,16119,774.96,9499804
20131012,PSP,0.225421706,1.19081,0,0,416
20131107,TABLET,0.009402443,0.02181,0,0,7
20131126,UNKNOWN,1094.182105,2966.427687,624,4772.28,1365310
20130107,WII,0.861570455,3.86698,0,0,1786
20130124,KINDLE,0.103392031,0.80151,0,0,344
20130208,KINDLE,0.090140963,1.14854,0,0,508
20130326,BLACKBERRY_TABLET,521.0543182,613.94699,1423,112.4,242279
20130423,ANDROID_TABLET,800.4576447,1807.29609,1449,275.216,729769
20130501,COMPUTER,244937.4609,572005.3146,145515,224599.805,279083682
20130507,ANDROID_TABLET,840.1954619,2382.80475,1304,173.658,1013415
20130522,IPOD,178.9661135,707.50341,569,13,297375
