city,d_kings_landing,d_astapor,d_winterfell,trips_in_first_30_days,signup_date,!day of week,!day of week num,avg_rating_of_driver,avg_surge,last_trip_date,is_active,d_iphone,d_android,surge_pct,is_uber_black_user,weekday_pct,avg_dist,avg_rating_by_driver
Winterfell,0,0,1,2,1/1/2014,Wednesday,4,4.5,1,4/12/2014,0,1,0,0,1,85.7,10.66,5
Astapor,0,1,0,5,1/20/2014,Monday,2,4.7,1.09,5/18/2014,0,1,0,12.1,0,48.3,3.08,4.9
Winterfell,0,0,1,0,1/28/2014,Tuesday,3,NaN,1.5,3/2/2014,0,1,0,100,1,0,0.75,NaN
Winterfell,0,0,1,0,1/7/2014,Tuesday,3,5,1,5/23/2014,0,1,0,0,1,100,11.8,5
Winterfell,0,0,1,8,1/21/2014,Tuesday,3,4.9,1.05,4/19/2014,0,1,0,13.3,0,46.7,8.77,4.9
King's Landing,1,0,0,4,1/22/2014,Wednesday,4,4.7,1,6/27/2014,1,1,0,0,1,100,20.03,4.9
Astapor,0,1,0,2,1/4/2014,Saturday,7,4.3,1,5/17/2014,0,0,1,0,1,50,4.35,4.8
Astapor,0,1,0,0,1/25/2014,Saturday,7,NaN,1.5,4/7/2014,0,0,1,100,0,0,15.17,5
Astapor,0,1,0,2,1/14/2014,Tuesday,3,5,1,5/18/2014,0,1,0,0,1,0,2.85,5
Winterfell,0,0,1,1,1/13/2014,Monday,2,5,1,1/14/2014,0,0,1,0,1,100,14.59,5
Winterfell,0,0,1,5,1/7/2014,Tuesday,3,5,1.25,2/13/2014,0,1,0,12.5,1,100,7.11,4.8
Astapor,0,1,0,0,1/1/2014,Wednesday,4,5,1.08,6/30/2014,1,0,1,16.7,0,33.3,1.91,4.7
Winterfell,0,0,1,3,1/3/2014,Friday,6,5,1,2/24/2014,0,1,0,0,0,40,0.76,3.8
Winterfell,0,0,1,1,1/30/2014,Thursday,5,5,1.25,6/27/2014,1,0,0,25,0,50,2.86,4.8
Winterfell,0,0,1,2,1/25/2014,Saturday,7,5,1,1/26/2014,0,0,1,0,1,0,0.94,5
Winterfell,0,0,1,5,1/10/2014,Friday,6,4.1,1.07,6/1/2014,1,1,0,11.8,1,17.6,4.52,4.8
King's Landing,1,0,0,2,1/8/2014,Wednesday,4,4,1,2/11/2014,0,1,0,0,0,100,10.95,5
Astapor,0,1,0,2,1/24/2014,Friday,6,4.9,1.17,6/29/2014,1,0,1,16.7,1,33.3,2.54,4.6
Winterfell,0,0,1,1,1/1/2014,Wednesday,4,4.4,1,6/15/2014,1,1,0,0,1,31.3,4.42,4.6
Winterfell,0,0,1,1,1/25/2014,Saturday,7,5,1,1/25/2014,0,1,0,0,0,0,0.67,5
Winterfell,0,0,1,1,1/12/2014,Sunday,1,NaN,1.1,6/7/2014,1,1,0,20,0,20,3.99,3.6
Winterfell,0,0,1,1,1/23/2014,Thursday,5,5,1,5/11/2014,0,0,1,0,0,33.3,5.75,4.7
King's Landing,1,0,0,2,1/22/2014,Wednesday,4,4.3,1.24,6/29/2014,1,1,0,25,0,55,3.36,5
Astapor,0,1,0,4,1/17/2014,Friday,6,5,1,1/20/2014,0,1,0,0,1,25,9.18,5
Astapor,0,1,0,0,1/7/2014,Tuesday,3,4.8,1,3/1/2014,0,0,1,0,1,100,6.65,4.4
Winterfell,0,0,1,1,1/31/2014,Friday,6,1,1,2/1/2014,0,0,1,0,1,100,7.97,5
Winterfell,0,0,1,28,1/1/2014,Wednesday,4,4.8,1,6/12/2014,1,0,1,0,0,66.4,2.29,4.7
Winterfell,0,0,1,1,1/17/2014,Friday,6,5,1,1/18/2014,0,0,1,0,0,0,32.88,5
Astapor,0,1,0,0,1/5/2014,Sunday,1,5,1,5/12/2014,0,1,0,0,0,20,4.91,5
Astapor,0,1,0,1,1/18/2014,Saturday,7,4,1,1/31/2014,0,0,1,0,1,100,7.46,5
Winterfell,0,0,1,2,1/31/2014,Friday,6,5,1,2/4/2014,0,1,0,0,0,100,0.88,4
Astapor,0,1,0,0,1/11/2014,Saturday,7,4.9,1.15,6/30/2014,1,1,0,16.7,0,58.3,1.94,4.9
Winterfell,0,0,1,4,1/25/2014,Saturday,7,5,1.03,4/27/2014,0,1,0,12.5,0,75,3.25,5
King's Landing,1,0,0,0,1/18/2014,Saturday,7,5,1,5/11/2014,0,0,1,0,0,0,6.89,5
King's Landing,1,0,0,10,1/22/2014,Wednesday,4,4.8,1.06,6/20/2014,1,1,0,9.6,1,34.6,6.22,4.8
King's Landing,1,0,0,1,1/26/2014,Sunday,1,5,1,5/31/2014,0,1,0,0,0,25,2.63,4
Winterfell,0,0,1,0,1/24/2014,Friday,6,4,1,6/22/2014,1,1,0,0,0,50,11.39,5
King's Landing,1,0,0,0,1/10/2014,Friday,6,NaN,1,6/29/2014,1,1,0,0,1,0,7.17,5
Winterfell,0,0,1,3,1/18/2014,Saturday,7,3.8,1,6/27/2014,1,1,0,0,1,60,1.57,4.5
King's Landing,1,0,0,0,1/1/2014,Wednesday,4,5,1,5/22/2014,0,1,0,0,0,100,3.73,5
King's Landing,1,0,0,4,1/11/2014,Saturday,7,4.8,1.1,6/29/2014,1,1,0,11.5,1,61.5,2.89,4.7
King's Landing,1,0,0,2,1/11/2014,Saturday,7,5,1.03,6/29/2014,1,1,0,11.1,1,44.4,18.87,5
Winterfell,0,0,1,2,1/19/2014,Sunday,1,4.7,1.13,5/11/2014,0,0,1,12.5,1,50,4.7,4.8
Winterfell,0,0,1,1,1/16/2014,Thursday,5,NaN,1,3/7/2014,0,0,1,0,0,50,2.82,5
King's Landing,1,0,0,0,1/9/2014,Thursday,5,4,1,6/21/2014,1,1,0,0,1,100,10.71,5
Winterfell,0,0,1,12,1/7/2014,Tuesday,3,4.8,1.01,6/29/2014,1,1,0,5.9,1,61.8,3.6,4.6
Winterfell,0,0,1,1,1/5/2014,Sunday,1,NaN,1,4/13/2014,0,0,1,0,0,0,1,5
Winterfell,0,0,1,0,1/20/2014,Monday,2,4,1,3/30/2014,0,0,1,0,0,60,8.24,5
Winterfell,0,0,1,1,1/8/2014,Wednesday,4,NaN,1,1/8/2014,0,0,1,0,0,100,12.09,5
Winterfell,0,0,1,0,1/23/2014,Thursday,5,NaN,1,6/10/2014,1,1,0,0,1,50,4.98,5
Astapor,0,1,0,2,1/9/2014,Thursday,5,5,1,7/1/2014,1,1,0,0,0,100,0.79,5
King's Landing,1,0,0,1,1/4/2014,Saturday,7,4,1,6/15/2014,1,1,0,0,0,0,3.1,4.5
Winterfell,0,0,1,5,1/14/2014,Tuesday,3,4.6,1.14,5/30/2014,0,1,0,18.2,0,68.2,6.53,4.9
Winterfell,0,0,1,4,1/6/2014,Monday,2,4.8,1.03,6/29/2014,1,1,0,5,1,57.5,3.64,4.9
Winterfell,0,0,1,0,1/2/2014,Thursday,5,5,1.5,7/1/2014,1,1,0,20,0,20,4.04,4.8
Winterfell,0,0,1,1,1/10/2014,Friday,6,NaN,1,1/11/2014,0,1,0,0,0,100,4.48,5
Astapor,0,1,0,5,1/28/2014,Tuesday,3,4,1.23,6/28/2014,1,1,0,33.3,1,75,6.52,4.8
Winterfell,0,0,1,0,1/29/2014,Wednesday,4,NaN,1,4/24/2014,0,1,0,0,1,100,18.19,5
King's Landing,1,0,0,0,1/4/2014,Saturday,7,4.5,1,6/6/2014,1,0,1,0,0,100,9.61,5
Astapor,0,1,0,4,1/26/2014,Sunday,1,4,1,1/29/2014,0,0,1,0,0,50,1.01,4.3
King's Landing,1,0,0,0,1/21/2014,Tuesday,3,5,1,5/16/2014,0,1,0,0,0,100,2.65,5
Astapor,0,1,0,2,1/2/2014,Thursday,5,4.5,1,4/27/2014,0,1,0,0,0,50,2.62,5
Winterfell,0,0,1,6,1/15/2014,Wednesday,4,5,1.08,6/30/2014,1,1,0,5.6,0,55.6,3.82,4.7
Astapor,0,1,0,1,1/18/2014,Saturday,7,5,1.5,1/19/2014,0,0,1,100,0,0,3.88,5
Winterfell,0,0,1,0,1/30/2014,Thursday,5,5,1.17,3/29/2014,0,1,0,33.3,1,66.7,1.65,4.7
Winterfell,0,0,1,1,1/15/2014,Wednesday,4,3.3,1,5/15/2014,0,1,0,0,0,33.3,2.97,5
King's Landing,1,0,0,1,1/14/2014,Tuesday,3,NaN,1,1/25/2014,0,1,0,0,0,0,4.46,5
King's Landing,1,0,0,4,1/31/2014,Friday,6,4.6,1,4/29/2014,0,0,1,0,0,84.6,1.95,4.8
Winterfell,0,0,1,6,1/6/2014,Monday,2,5,1,2/9/2014,0,0,1,0,0,71.4,2.68,5
King's Landing,1,0,0,1,1/7/2014,Tuesday,3,5,1,6/9/2014,1,1,0,0,0,100,4.3,5
Winterfell,0,0,1,1,1/19/2014,Sunday,1,3.6,1,5/29/2014,0,1,0,0,0,52.4,4.42,4.5
Winterfell,0,0,1,2,1/7/2014,Tuesday,3,3.5,1,1/15/2014,0,0,1,0,0,100,6.24,5
Winterfell,0,0,1,0,1/26/2014,Sunday,1,NaN,1.5,5/10/2014,0,0,1,100,0,0,14.67,5
Winterfell,0,0,1,0,1/26/2014,Sunday,1,5,1,4/6/2014,0,1,0,0,1,50,6.9,4.3
King's Landing,1,0,0,1,1/17/2014,Friday,6,5,1.06,6/21/2014,1,1,0,25,0,50,2.33,5
Astapor,0,1,0,1,1/4/2014,Saturday,7,5,1,1/8/2014,0,1,0,0,0,100,4.34,5
King's Landing,1,0,0,0,1/11/2014,Saturday,7,4.8,1,6/25/2014,1,0,1,0,1,100,8.81,4.6
Winterfell,0,0,1,0,1/30/2014,Thursday,5,5,1,3/12/2014,0,1,0,0,0,100,6.29,5
King's Landing,1,0,0,0,1/11/2014,Saturday,7,5,1.67,4/6/2014,0,0,1,33.3,1,0,3.02,5
Winterfell,0,0,1,1,1/5/2014,Sunday,1,4,1,4/24/2014,0,1,0,0,0,50,5.35,4.5
Winterfell,0,0,1,0,1/22/2014,Wednesday,4,5,1,4/23/2014,0,1,0,0,0,66.7,5.23,5
Astapor,0,1,0,2,1/28/2014,Tuesday,3,4.3,1,6/28/2014,1,1,0,0,0,61.5,2.4,4.7
Astapor,0,1,0,0,1/27/2014,Monday,2,5,1,4/24/2014,0,1,0,0,0,100,9.83,4.9
Winterfell,0,0,1,1,1/27/2014,Monday,2,3.5,1.67,6/22/2014,1,1,0,33.3,1,16.7,2.1,4.8
Astapor,0,1,0,1,1/20/2014,Monday,2,5,1,1/21/2014,0,0,1,0,0,100,16.01,5
Winterfell,0,0,1,2,1/31/2014,Friday,6,4.5,1.63,2/2/2014,0,0,1,50,0,50,2.94,4.5
Astapor,0,1,0,9,1/25/2014,Saturday,7,4.9,1.13,6/17/2014,1,1,0,13.3,1,70,1.79,4.8
Winterfell,0,0,1,1,1/26/2014,Sunday,1,NaN,1,1/26/2014,0,0,1,0,0,0,14.83,5
Astapor,0,1,0,0,1/1/2014,Wednesday,4,NaN,1,4/6/2014,0,0,1,0,0,0,1.48,5
Winterfell,0,0,1,0,1/17/2014,Friday,6,5,1,3/3/2014,0,1,0,0,0,100,1.73,5
Winterfell,0,0,1,0,1/26/2014,Sunday,1,4.5,1,5/31/2014,0,1,0,0,0,50,4.02,4.5
King's Landing,1,0,0,0,1/3/2014,Friday,6,NaN,1,3/11/2014,0,0,1,0,1,100,1.64,5
Winterfell,0,0,1,6,1/16/2014,Thursday,5,5,1,1/19/2014,0,0,1,0,0,50,3.57,5
Winterfell,0,0,1,1,1/4/2014,Saturday,7,NaN,1,1/5/2014,0,0,1,0,0,0,1.83,5
Astapor,0,1,0,17,1/4/2014,Saturday,7,4.7,1,4/26/2014,0,1,0,0,1,66.7,9.07,4.9
Winterfell,0,0,1,3,1/26/2014,Sunday,1,2.8,1,6/28/2014,1,1,0,0,1,66.7,2.31,5
Winterfell,0,0,1,1,1/26/2014,Sunday,1,NaN,1,2/7/2014,0,1,0,0,1,100,29.2,5
King's Landing,1,0,0,1,1/23/2014,Thursday,5,NaN,1,6/13/2014,1,1,0,0,1,100,15.55,5
Winterfell,0,0,1,3,1/29/2014,Wednesday,4,5,1,6/10/2014,1,1,0,0,1,100,10.27,4.9
King's Landing,1,0,0,1,1/10/2014,Friday,6,5,1,3/22/2014,0,1,0,0,1,66.7,1.13,3
Astapor,0,1,0,0,1/1/2014,Wednesday,4,NaN,1,5/20/2014,0,0,1,0,0,100,1.37,5
King's Landing,1,0,0,0,1/12/2014,Sunday,1,4.4,1.09,6/29/2014,1,1,0,14.3,0,57.1,1.41,4.8
Winterfell,0,0,1,0,1/28/2014,Tuesday,3,NaN,1,5/17/2014,0,1,0,0,1,100,3.17,4
Winterfell,0,0,1,0,1/25/2014,Saturday,7,5,1,3/28/2014,0,1,0,0,0,100,4.03,5
Astapor,0,1,0,1,1/25/2014,Saturday,7,5,1.25,4/11/2014,0,1,0,50,1,50,6.46,5
Astapor,0,1,0,4,1/23/2014,Thursday,5,5,1.01,5/20/2014,0,0,1,4.3,0,87,4.48,4.7
Astapor,0,1,0,1,1/21/2014,Tuesday,3,5,1,3/27/2014,0,0,1,0,1,100,4.95,5
King's Landing,1,0,0,9,1/25/2014,Saturday,7,4.8,1.16,6/29/2014,1,1,0,28.6,0,26.2,1.34,4.8
Astapor,0,1,0,1,1/28/2014,Tuesday,3,4,1,2/2/2014,0,1,0,0,0,0,13.18,5
Winterfell,0,0,1,2,1/21/2014,Tuesday,3,5,1.25,1/21/2014,0,0,1,50,0,100,3.64,5
Winterfell,0,0,1,4,1/11/2014,Saturday,7,5,1.17,3/16/2014,0,1,0,16.7,0,33.3,2.22,5
King's Landing,1,0,0,0,1/13/2014,Monday,2,5,1,6/25/2014,1,1,0,0,0,100,30.95,5
Winterfell,0,0,1,2,1/22/2014,Wednesday,4,4,1,5/15/2014,0,1,0,0,1,100,8.81,5
Winterfell,0,0,1,0,1/19/2014,Sunday,1,5,1,3/18/2014,0,1,0,0,1,100,10.86,5
Winterfell,0,0,1,0,1/16/2014,Thursday,5,NaN,1,3/16/2014,0,0,1,0,0,0,9.47,5
Winterfell,0,0,1,6,1/20/2014,Monday,2,4.4,1,1/22/2014,0,1,0,0,1,100,1.61,4.2
Winterfell,0,0,1,4,1/23/2014,Thursday,5,5,1.19,1/26/2014,0,1,0,25,0,75,4.18,5
King's Landing,1,0,0,7,1/23/2014,Thursday,5,3.5,1.03,6/13/2014,1,0,1,11.1,1,83.3,1.57,4.9
Astapor,0,1,0,5,1/17/2014,Friday,6,4.8,1,1/19/2014,0,1,0,0,1,0,3.46,5
Astapor,0,1,0,3,1/27/2014,Monday,2,4.8,1,5/19/2014,0,1,0,0,1,66.7,2.68,4.7
King's Landing,1,0,0,8,1/19/2014,Sunday,1,4.8,1.18,6/5/2014,1,1,0,27.8,1,44.4,2.02,4.5
Winterfell,0,0,1,1,1/6/2014,Monday,2,5,1,1/6/2014,0,0,1,0,0,100,0.65,5
Astapor,0,1,0,0,1/11/2014,Saturday,7,5,1,5/14/2014,0,0,1,0,0,100,14.5,5
Winterfell,0,0,1,6,1/18/2014,Saturday,7,4.5,1.21,5/3/2014,0,0,1,14.3,1,0,2.65,4.7
Astapor,0,1,0,0,1/1/2014,Wednesday,4,4,1,3/1/2014,0,1,0,0,0,100,1.24,5
Winterfell,0,0,1,0,1/18/2014,Saturday,7,3,1,5/30/2014,0,1,0,0,1,100,0.92,5
Winterfell,0,0,1,1,1/25/2014,Saturday,7,NaN,1.75,1/26/2014,0,0,1,100,0,0,1.95,5
Winterfell,0,0,1,13,1/30/2014,Thursday,5,4.4,1,3/29/2014,0,0,1,0,0,45.5,2.75,4.4
Winterfell,0,0,1,7,1/8/2014,Wednesday,4,5,1,6/15/2014,1,1,0,0,0,27.8,1.56,4.5
Astapor,0,1,0,1,1/5/2014,Sunday,1,4.1,1,4/30/2014,0,1,0,0,0,100,13.29,4.7
Astapor,0,1,0,2,1/24/2014,Friday,6,5,1,1/25/2014,0,1,0,0,1,50,7.47,5
Winterfell,0,0,1,4,1/27/2014,Monday,2,4.3,1.04,6/30/2014,1,1,0,3.6,1,71.4,6.41,4.9
Astapor,0,1,0,3,1/20/2014,Monday,2,5,1,1/21/2014,0,1,0,0,0,100,11.03,5
Astapor,0,1,0,0,1/15/2014,Wednesday,4,NaN,1,4/11/2014,0,1,0,0,0,100,3.79,5
Winterfell,0,0,1,22,1/24/2014,Friday,6,4.9,1.05,6/28/2014,1,1,0,5.6,0,57.4,4.34,4.6
Astapor,0,1,0,12,1/25/2014,Saturday,7,3.5,1.04,5/23/2014,0,1,0,3.8,0,61.5,3.73,4.7
King's Landing,1,0,0,0,1/24/2014,Friday,6,4.5,1,6/11/2014,1,1,0,0,0,66.7,4.82,4.8
Winterfell,0,0,1,3,1/6/2014,Monday,2,4,1.34,5/21/2014,0,0,1,25,1,87.5,4.6,4.7
Astapor,0,1,0,0,1/8/2014,Wednesday,4,3.5,1.63,2/9/2014,0,0,1,100,0,0,9.24,4
King's Landing,1,0,0,0,1/10/2014,Friday,6,5,1,5/28/2014,0,1,0,0,1,50,2.56,5
Astapor,0,1,0,2,1/24/2014,Friday,6,5,1,1/26/2014,0,1,0,0,0,0,3.26,5
Astapor,0,1,0,2,1/30/2014,Thursday,5,5,1,6/14/2014,1,1,0,0,1,77.8,2.66,4.8
Winterfell,0,0,1,4,1/10/2014,Friday,6,4.9,1,6/27/2014,1,1,0,0,0,97.3,3.52,4.8
Astapor,0,1,0,0,1/17/2014,Friday,6,5,1,6/20/2014,1,1,0,0,0,100,18.65,5
King's Landing,1,0,0,2,1/10/2014,Friday,6,4.8,1.07,6/25/2014,1,1,0,14.3,0,78.6,4.37,4.9
Astapor,0,1,0,1,1/12/2014,Sunday,1,5,1,1/12/2014,0,1,0,0,0,0,5.36,5
Winterfell,0,0,1,0,1/8/2014,Wednesday,4,5,1,4/28/2014,0,0,1,0,0,64.3,7.34,4.9
Winterfell,0,0,1,0,1/18/2014,Saturday,7,4.5,1,4/1/2014,0,0,1,0,0,75,6.86,4.5
King's Landing,1,0,0,2,1/24/2014,Friday,6,5,1,5/12/2014,0,1,0,0,0,100,3.43,5
King's Landing,1,0,0,0,1/30/2014,Thursday,5,5,1,5/25/2014,0,0,1,0,0,60,5.17,4.8
Astapor,0,1,0,1,1/31/2014,Friday,6,NaN,1,2/5/2014,0,1,0,0,0,100,1.22,5
King's Landing,1,0,0,0,1/11/2014,Saturday,7,4.5,1,6/29/2014,1,1,0,0,0,0,1.35,4.5
Astapor,0,1,0,1,1/8/2014,Wednesday,4,5,1,1/10/2014,0,1,0,0,0,100,2.28,5
Winterfell,0,0,1,0,1/25/2014,Saturday,7,NaN,1,5/31/2014,0,1,0,0,0,0,11.16,5
Astapor,0,1,0,5,1/14/2014,Tuesday,3,4.9,1.04,6/24/2014,1,1,0,8.3,0,83.3,5.78,4.9
Winterfell,0,0,1,2,1/25/2014,Saturday,7,3.7,1.02,5/30/2014,0,1,0,9.1,0,54.5,6.74,4.8
King's Landing,1,0,0,6,1/10/2014,Friday,6,4.7,1.04,6/22/2014,1,1,0,12.5,1,71.9,1.34,4.9
Winterfell,0,0,1,4,1/23/2014,Thursday,5,5,1,6/28/2014,1,1,0,0,1,35.3,5.95,4.6
Winterfell,0,0,1,0,1/10/2014,Friday,6,NaN,1,5/4/2014,0,0,1,0,0,33.3,0.8,4.7
Winterfell,0,0,1,2,1/24/2014,Friday,6,5,1,2/5/2014,0,1,0,0,0,100,29.57,5
Astapor,0,1,0,1,1/7/2014,Tuesday,3,5,1,3/25/2014,0,1,0,0,1,100,3.53,5
Winterfell,0,0,1,19,1/11/2014,Saturday,7,5,1.1,6/30/2014,1,1,0,11.9,0,52.5,3.01,4.7
King's Landing,1,0,0,1,1/1/2014,Wednesday,4,5,1,1/4/2014,0,0,1,0,0,100,3.73,4
King's Landing,1,0,0,1,1/27/2014,Monday,2,4.5,1,5/18/2014,0,1,0,0,1,80,1.84,5
Astapor,0,1,0,1,1/11/2014,Saturday,7,NaN,1.25,1/11/2014,0,1,0,100,0,0,5.49,4
King's Landing,1,0,0,0,1/4/2014,Saturday,7,4,1.05,6/27/2014,1,1,0,10,0,70,14.23,4.9
King's Landing,1,0,0,0,1/13/2014,Monday,2,4.6,1,6/8/2014,1,1,0,0,0,90.9,3.21,4.8
Winterfell,0,0,1,14,1/21/2014,Tuesday,3,4.1,1.02,6/18/2014,1,1,0,3.6,1,82.1,5.84,4.4
Winterfell,0,0,1,1,1/19/2014,Sunday,1,4,1,1/19/2014,0,1,0,0,0,0,2.11,NaN
Winterfell,0,0,1,5,1/10/2014,Friday,6,4.5,1,1/13/2014,0,1,0,0,1,40,2.49,5
Astapor,0,1,0,1,1/31/2014,Friday,6,NaN,1,1/31/2014,0,1,0,0,0,100,13.28,5
Winterfell,0,0,1,0,1/18/2014,Saturday,7,3.7,1.05,5/24/2014,0,1,0,10,1,40,5.91,4.9
Astapor,0,1,0,1,1/30/2014,Thursday,5,NaN,1,1/31/2014,0,1,0,0,1,100,17.21,5
Winterfell,0,0,1,5,1/12/2014,Sunday,1,4.9,1,5/15/2014,0,0,1,0,0,81.5,1.8,4.9
Winterfell,0,0,1,2,1/25/2014,Saturday,7,4.8,1,6/29/2014,1,1,0,0,0,60,4.72,4.7
Winterfell,0,0,1,1,1/8/2014,Wednesday,4,NaN,1,1/13/2014,0,0,1,0,0,0,4.85,5
Winterfell,0,0,1,0,1/3/2014,Friday,6,NaN,4.5,6/21/2014,1,1,0,100,0,0,2.7,5
King's Landing,1,0,0,1,1/5/2014,Sunday,1,4.8,1,6/24/2014,1,1,0,0,0,100,2.54,4.7
Winterfell,0,0,1,7,1/24/2014,Friday,6,3.8,1,3/19/2014,0,0,1,0,1,73.1,2.46,4.2
Winterfell,0,0,1,20,1/17/2014,Friday,6,4.8,1.06,4/30/2014,0,1,0,11.8,0,50,2.49,4.7
Winterfell,0,0,1,1,1/22/2014,Wednesday,4,NaN,1.38,5/17/2014,0,0,1,50,0,50,2.05,5
Winterfell,0,0,1,1,1/10/2014,Friday,6,4,1,1/11/2014,0,1,0,0,0,100,2.21,5
Winterfell,0,0,1,3,1/17/2014,Friday,6,1,1,2/8/2014,0,0,1,0,0,100,1.99,4.5
King's Landing,1,0,0,0,1/3/2014,Friday,6,5,1.13,7/1/2014,1,1,0,50,1,100,11.33,5
Winterfell,0,0,1,0,1/12/2014,Sunday,1,NaN,1,6/18/2014,1,1,0,0,1,100,27.13,5
Winterfell,0,0,1,2,1/29/2014,Wednesday,4,NaN,1,6/25/2014,1,1,0,0,0,80,11.52,5
Astapor,0,1,0,0,1/19/2014,Sunday,1,3,1,3/9/2014,0,0,1,0,0,0,6.06,5
King's Landing,1,0,0,1,1/11/2014,Saturday,7,4.7,1.19,5/27/2014,0,1,0,12.5,1,12.5,8.35,4.2
Astapor,0,1,0,0,1/29/2014,Wednesday,4,3.8,1.31,3/2/2014,0,0,1,25,0,50,1.9,4.8
Astapor,0,1,0,0,1/6/2014,Monday,2,4.3,1,5/3/2014,0,1,0,0,1,75,3.94,4.5
Winterfell,0,0,1,0,1/1/2014,Wednesday,4,4.7,1,6/11/2014,1,1,0,0,1,100,3.55,5
King's Landing,1,0,0,3,1/27/2014,Monday,2,5,1,6/28/2014,1,1,0,0,0,85.7,3.92,4.8
Winterfell,0,0,1,1,1/18/2014,Saturday,7,NaN,1,3/16/2014,0,1,0,0,0,0,4.61,4.3
Winterfell,0,0,1,2,1/12/2014,Sunday,1,5,1,1/13/2014,0,1,0,0,0,100,17.03,5
Winterfell,0,0,1,0,1/10/2014,Friday,6,NaN,1,7/1/2014,1,1,0,0,0,100,0.87,1
King's Landing,1,0,0,0,1/19/2014,Sunday,1,NaN,1,6/25/2014,1,1,0,0,0,100,6.11,5
King's Landing,1,0,0,0,1/3/2014,Friday,6,5,1.08,6/23/2014,1,1,0,16.7,0,58.3,4.61,4.8
Winterfell,0,0,1,1,1/30/2014,Thursday,5,5,1,1/30/2014,0,0,1,0,0,100,8.83,5
Astapor,0,1,0,2,1/19/2014,Sunday,1,4,1,1/19/2014,0,1,0,0,1,0,4.76,5
Winterfell,0,0,1,0,1/14/2014,Tuesday,3,4.3,1.16,6/28/2014,1,1,0,12.5,0,62.5,4.69,5
King's Landing,1,0,0,0,1/3/2014,Friday,6,5,1.38,6/3/2014,1,1,0,50,0,50,13.61,5
Astapor,0,1,0,0,1/27/2014,Monday,2,5,1,3/8/2014,0,1,0,0,1,50,4.03,4.5
Winterfell,0,0,1,1,1/19/2014,Sunday,1,NaN,1,5/14/2014,0,0,1,0,0,60,3.26,5
Winterfell,0,0,1,0,1/18/2014,Saturday,7,3.3,1.11,6/6/2014,1,1,0,11.1,1,66.7,2.93,4.4
Winterfell,0,0,1,4,1/28/2014,Tuesday,3,4.6,1,6/29/2014,1,1,0,0,0,22.2,2.26,4.5
Winterfell,0,0,1,0,1/10/2014,Friday,6,5,1,4/8/2014,0,1,0,0,1,100,16.64,5
Astapor,0,1,0,1,1/2/2014,Thursday,5,NaN,1,1/2/2014,0,0,1,0,1,100,4.04,5
Winterfell,0,0,1,7,1/30/2014,Thursday,5,5,1,5/1/2014,0,1,0,0,1,100,1.81,4.9
Astapor,0,1,0,0,1/18/2014,Saturday,7,NaN,1.75,2/22/2014,0,0,1,100,0,0,4.38,5
Astapor,0,1,0,1,1/23/2014,Thursday,5,4,1.25,4/4/2014,0,0,1,50,0,100,6.37,5
Winterfell,0,0,1,1,1/18/2014,Saturday,7,NaN,1,6/14/2014,1,1,0,0,1,44.4,9.87,5
King's Landing,1,0,0,1,1/16/2014,Thursday,5,NaN,1,6/5/2014,1,1,0,0,1,100,1.55,5
Winterfell,0,0,1,3,1/24/2014,Friday,6,4.3,1,6/8/2014,1,1,0,0,1,50,4.31,4.9
Astapor,0,1,0,0,1/11/2014,Saturday,7,NaN,1,5/16/2014,0,0,1,0,1,100,11.57,5
Astapor,0,1,0,0,1/6/2014,Monday,2,4,1,4/26/2014,0,1,0,0,0,0,2.12,5
Winterfell,0,0,1,1,1/25/2014,Saturday,7,5,1,4/20/2014,0,1,0,0,0,33.3,6.67,5
Astapor,0,1,0,0,1/22/2014,Wednesday,4,5,1,4/28/2014,0,1,0,0,1,100,14.69,5
Winterfell,0,0,1,3,1/17/2014,Friday,6,4.2,1.03,6/29/2014,1,1,0,6.3,0,37.5,3.09,4.9
King's Landing,1,0,0,0,1/21/2014,Tuesday,3,5,1,3/25/2014,0,0,1,0,0,100,3.14,5
Winterfell,0,0,1,1,1/12/2014,Sunday,1,NaN,1,1/12/2014,0,1,0,0,0,0,4.13,5
Winterfell,0,0,1,1,1/20/2014,Monday,2,5,1,1/20/2014,0,1,0,0,0,100,1.72,5
Winterfell,0,0,1,4,1/10/2014,Friday,6,4.3,1.15,2/22/2014,0,1,0,40,0,60,2.6,5
Winterfell,0,0,1,0,1/18/2014,Saturday,7,5,1,3/30/2014,0,1,0,0,0,0,2.14,5
Astapor,0,1,0,1,1/15/2014,Wednesday,4,5,1,4/23/2014,0,1,0,0,1,100,4.1,5
Astapor,0,1,0,0,1/6/2014,Monday,2,4.7,1.08,4/27/2014,0,1,0,33.3,1,33.3,22.72,5
Winterfell,0,0,1,0,1/7/2014,Tuesday,3,4.5,1,2/23/2014,0,1,0,0,0,0,5.35,5
Winterfell,0,0,1,1,1/26/2014,Sunday,1,4,1,4/27/2014,0,0,1,0,0,25,2.94,5
King's Landing,1,0,0,26,1/10/2014,Friday,6,5,1.18,6/27/2014,1,1,0,22.1,1,94.8,2.09,5
Winterfell,0,0,1,1,1/3/2014,Friday,6,NaN,1,1/4/2014,0,1,0,0,0,100,1.16,5
Winterfell,0,0,1,1,1/19/2014,Sunday,1,4.8,1,6/16/2014,1,1,0,0,0,90,4.07,4.4
